# temp h_1 he_1 he_2 c_1 c_2 c_3 n_1 n_2 n_3 n_4 o_1 o_2 o_3 o_4 o_5
3.605740475463396599e+00 2.725565745229881864e-10 4.490083101651732625e-12 3.008739686803169298e-16 1.390115360916178797e-09 1.160618868255435325e-11 5.652271326183546553e-15 3.505520539619796807e-10 3.430550739599321165e-12 1.142181784432263539e-14 5.997477037827542020e-19 2.793626040025172490e-10 3.925775524622113161e-13 1.424276025079613290e-15 1.436353663874090532e-18 1.281361149422781526e-23
3.622400515727296266e+00 2.779966703176443086e-10 4.648836266556016796e-12 3.232200256505699398e-16 1.414254182269985599e-09 1.201035434230542872e-11 6.022060872126420838e-15 3.581606039640652001e-10 3.569750240871255716e-12 1.215742883719968207e-14 6.636035196956074161e-19 2.851572863620953900e-10 4.117936860598249498e-13 1.530731026444307820e-15 1.588302386957608925e-18 1.485060272812926998e-23
3.639137532396861996e+00 2.835224017488966047e-10 4.812512754495728680e-12 3.471147740573318392e-16 1.438716587518246487e-09 1.242678649468949461e-11 6.414238279835735680e-15 3.659033390000467806e-10 3.713949669057766070e-12 1.293679740977093252e-14 7.339244337808368883e-19 2.910500461336512227e-10 4.318617722379676531e-13 1.644610946390003821e-15 1.755524947541218329e-18 1.719991527569512801e-23
3.655951881135537818e+00 2.891346713415974455e-10 4.981241424110768222e-12 3.726574144441273359e-16 1.463505325822985157e-09 1.285579539316215911e-11 6.830042485813412222e-15 3.737819793622843376e-10 3.863302727583946096e-12 1.376229642066035966e-14 8.113299301840313494e-19 2.970421131364124883e-10 4.528153168681961222e-13 1.766394407173799990e-15 1.939473021012981196e-18 1.990763034789677434e-23
3.672843919250057265e+00 2.948343839420866574e-10 5.155153776307702734e-12 3.999529436386703119e-16 1.488623148286209514e-09 1.329769724768149575e-11 7.270774001960625113e-15 3.817982561422654920e-10 4.017966918395672390e-12 1.463641382751497300e-14 8.964953402372123237e-19 3.031347257635337414e-10 4.746889563470990820e-13 1.896588172134280784e-15 2.141727934672919413e-18 2.302635464420298034e-23
3.689814005698073274e+00 3.006224466220712743e-10 5.334383988939179978e-12 4.291124578368225898e-16 1.514072807698729180e-09 1.375281428853480688e-11 7.737797589922365900e-15 3.899539111361574675e-10 4.178103606592308987e-12 1.556175753311288252e-14 9.901565436192529275e-19 3.093291309564999178e-10 4.975184883443374611e-13 2.035728626040630497e-15 2.364011462609344775e-18 2.661610450095235208e-23
3.706862501095770757e+00 3.064997685816662690e-10 5.519068951485945585e-12 4.602534694414160741e-16 1.539857058288196074e-09 1.422147482963220612e-11 8.232545031922415510e-15 3.982506967482118855e-10 4.343878085348559340e-12 1.654106039907553050e-14 1.093115035341907425e-18 3.156265841785752328e-10 5.213409031271453930e-13 2.184383322990958630e-15 2.608197449550192483e-18 3.074530423668831772e-23
3.723989767725526701e+00 3.124672610516318353e-10 5.709348299731082220e-12 4.935002381678505189e-16 1.565978655466519225e-09 1.470401333123516222e-11 8.756518000806841520e-15 4.066903758920653157e-10 4.515459641105832983e-12 1.757718543135974021e-14 1.206243384508895449e-18 3.220283493873080594e-10 5.461944154640189019e-13 2.343152604383738850e-15 2.876324321520704601e-18 3.549191269179670762e-23
3.741196169543640426e+00 3.185258371948434580e-10 5.905364450416047550e-12 5.289841169419181016e-16 1.592440355576730758e-09 1.520077046208797836e-11 9.311291031989333355e-15 4.152747218899569866e-10 4.693021619012247814e-12 1.867313114173940552e-14 1.330491112438079825e-18 3.285356990061181533e-10 5.721184971101109737e-13 2.512671289552844085e-15 3.170608544720044770e-18 4.094469357882675239e-23
3.758482072188015000e+00 3.246764120069663926e-10 6.107262635866141260e-12 5.668439131286803737e-16 1.619244915639153732e-09 1.571209316091554458e-11 9.898514599965802830e-15 4.240055183698298433e-10 4.876741488588829118e-12 1.983203708951471805e-14 1.466891019467339776e-18 3.351499138949113717e-10 5.991539098763151343e-13 2.693610441722459565e-15 3.493459097796509992e-18 4.720464705432283515e-23
3.775847842985967429e+00 3.309199022164275045e-10 6.315190938576350606e-12 6.072262656455829491e-16 1.646395093097191344e-09 1.623833469725833432e-11 1.051991830210785318e-14 4.328845591604132335e-10 5.066800909601447153e-12 2.105718960773688445e-14 1.616565991592061982e-18 3.418722833197964363e-10 6.273427392842410977e-13 2.886679212008723406e-15 3.847493026671910373e-18 5.438662191064879332e-23
3.793293850962017988e+00 3.372572261836427508e-10 6.529300325744688575e-12 6.502860385263003320e-16 1.673893645562577012e-09 1.677985473160783068e-11 1.117731415246394099e-14 4.419136481842378487e-10 5.263385798115073741e-12 2.235202771824916274e-14 1.780736320002719116e-18 3.487041049218533327e-10 6.567284288085621572e-13 3.092626764260531762e-15 4.235552155232269596e-18 6.262112998612773478e-23
3.810820466845730170e+00 3.436893037995584631e-10 6.749744683742551610e-12 6.961867315161022832e-16 1.701743330560212935e-09 1.733701937480947786e-11 1.187259998833307191e-14 4.510945993486272264e-10 5.466686392708110424e-12 2.372014923988274729e-14 1.960727568616644515e-18 3.556466846849784744e-10 6.873558147082130879e-13 3.312244283601739288e-15 4.660721029589390558e-18 7.205638682520068593e-23
3.828428063079616805e+00 3.502170563835252510e-10 6.976680852510939668e-12 7.451009082935519185e-16 1.729946905272667033e-09 1.791020124670059714e-11 1.260776299239342276e-14 4.604292364347027263e-10 5.676897320823597242e-12 2.516531709417154123e-14 2.157979026827842669e-18 3.627013369028172783e-10 7.192711614476019854e-13 3.546367071606210943e-15 5.126346178222410956e-18 8.286060530988593592e-23
3.846117013827008879e+00 3.568414065804944445e-10 7.210268659869615501e-12 7.972106429270607706e-16 1.758507126284231271e-09 1.849977953394545617e-11 1.338488333322199989e-14 4.699193929843578817e-10 5.894217665232861527e-12 2.669146581296163685e-14 2.374052786937818989e-18 3.698693841447476031e-10 7.525221977085200395e-13 3.795876731104003205e-15 5.636056775141534313e-18 9.522457195466495910e-23
3.863887694980035814e+00 3.635632782576091956e-10 7.450670955729699502e-12 8.527079851896942990e-16 1.787426749324793039e-09 1.910614004703848544e-11 1.420613792704126330e-14 4.795669121853072811e-10 6.118851030589078160e-12 2.830270825232807986e-14 2.610643488087509833e-18 3.771521572209733994e-10 7.871581529935605709e-13 4.061703443690001688e-15 6.193786798295288011e-18 1.093645388363808122e-22
3.881740484167610195e+00 3.703835964001779342e-10 7.698053646196335148e-12 9.117954453689961739e-16 1.816708529013417229e-09 1.972967527643744290e-11 1.507380432354856351e-14 4.893736467541674320e-10 6.351005610045041344e-12 3.000334251721050824e-14 2.869588770981995083e-18 3.845509951466928483e-10 8.232297948211078136e-13 4.344828343071641687e-15 6.803798780757615233e-18 1.255254677480674406e-22
3.899675760763439136e+00 3.773032870070556658e-10 7.952585727550438248e-12 9.746864992232247463e-16 1.846355218601721100e-09 2.037078444779366243e-11 1.599026471872067544e-14 4.993414588176073988e-10 6.590894251910515826e-12 3.179785910119983034e-14 3.152880490298528768e-18 3.920672451053487945e-10 8.607894665119166490e-13 4.646285987464141878e-15 7.470709257813134513e-18 1.439846671533045291e-22
3.917693905894120032e+00 3.843232769854855349e-10 8.214439320097912310e-12 1.041606113749739171e-15 1.876369569717118863e-09 2.102987357624639597e-11 1.695801009750459906e-14 5.094722197916155888e-10 6.838734526324983064e-12 3.369094824592175087e-14 3.462676734395887812e-18 3.997022624109915121e-10 8.998911255670801300e-13 4.967166934310636909e-15 8.199516018901497156e-18 1.650558669106256054e-22
3.935795302447193222e+00 3.914444940453619811e-10 8.483789701873049897e-12 1.112791294444590890e-15 1.906754332105887184e-09 2.170735551974269807e-11 1.797964450931355730e-14 5.197678102588386895e-10 7.094748791918220394e-12 3.568750752445248676e-14 3.801314704799460422e-18 4.074574104697014297e-10 9.405903826364960218e-13 5.308620420671477408e-15 8.995627279494778454e-18 1.890937805733049131e-22
3.953980335079307906e+00 3.986678665930133040e-10 8.760815342186131609e-12 1.188491654747861525e-15 1.937512253376215173e-09 2.240365003135384992e-11 1.905788947927935134e-14 5.302301198440983284e-10 7.359164262434870385e-12 3.779264965322959354e-14 4.171324510939579334e-18 4.153340607401467298e-10 9.829445410770002299e-13 5.671857152699889415e-15 9.864892894394183871e-18 2.164992103904451571e-22
3.972249390224386723e+00 4.059943236244697731e-10 9.045697935001622673e-12 1.268970008382110366e-15 1.968646078741221495e-09 2.311918381055039530e-11 2.019558855821356209e-14 5.408610470880435766e-10 7.632213073295451376e-12 4.001171053689428242e-14 4.575443938758351742e-18 4.233335926932199847e-10 1.027012637098815576e-12 6.058152207685689217e-15 1.081363774061775413e-17 2.477247559842500680e-22
3.990602856101837403e+00 4.134247946182640712e-10 9.338622432134157156e-12 1.354502985306054440e-15 2.000158550761940258e-09 2.385439055340204847e-11 2.139571201424825536e-14 5.516624993189893427e-10 7.914132348067513095e-12 4.235025755051202442e-14 5.016634255092032220e-18 4.314573937707854188e-10 1.072855480498728709e-12 6.468848052219307655e-15 1.184869740505773471e-17 2.832811941050849175e-22
4.009041122724823936e+00 4.209602094277963811e-10 9.639777076234885208e-12 1.445381672019536500e-15 2.032052409090456198e-09 2.460971100167000084e-11 2.266136166914182740e-14 5.626363925229781890e-10 8.205164264820348029e-12 4.481409806360815924e-14 5.498097113181252889e-18 4.397068593435503411e-10 1.120535695978144395e-12 6.905357680095750635e-15 1.297745631939695113e-17 3.237446039221372697e-22
4.027564581908513297e+00 4.286014981732456095e-10 9.949353433591921153e-12 1.541912276968996255e-15 2.064330390212996448e-09 2.538559299075296852e-11 2.399577588223090371e-14 5.737846512120192491e-10 8.505556122334755549e-12 4.740928821042530688e-14 6.023292628261118711e-18 4.480833926680128247e-10 1.170117765043438401e-12 7.369167873642564620e-15 1.420788849240590409e-17 3.697643200496835127e-22
4.046173627278431439e+00 4.363495911331064151e-10 1.026754642672500617e-11 1.644416821817705118e-15 2.096995227193287824e-09 2.618249149645885343e-11 2.540233468503622083e-14 5.851092082906330791e-10 8.815560406142248500e-12 5.014214191082328282e-14 6.595958695956256331e-18 4.565884048425612151e-10 1.221668068486362513e-12 7.861842592227847619e-15 1.554860099771988241e-17 4.220718039994076724e-22
4.064868654278821047e+00 4.442054186353378231e-10 1.059455436673674399e-11 1.753233859357296668e-15 2.130049649416042741e-09 2.700086868056286583e-11 2.688456506951522115e-14 5.966120049206428859e-10 9.135434854364261410e-12 5.301924014619083409e-14 7.220131630138978106e-18 4.652233147626776474e-10 1.275254929441207086e-12 8.385026491763857030e-15 1.700888038349949922e-17 4.814905340523060058e-22
4.083650060181034824e+00 4.521699109481465366e-10 1.093057898542134024e-11 1.868719218851343447e-15 2.163496382330659781e-09 2.784119393512020046e-11 2.844614643296629610e-14 6.082949903842604193e-10 9.465442523323793561e-12 5.604744049472553257e-14 7.900168201023459236e-18 4.739895490752571516e-10 1.330948657015494598e-12 8.940448579089770298e-15 1.859874217904521183e-17 5.489470237324243932e-22
4.102518244092010491e+00 4.602439981704668794e-10 1.127582546711949417e-11 1.991246779615158893e-15 2.197338147195266716e-09 2.870394392550114181e-11 3.009091618259294494e-14 6.201601219455340469e-10 9.805851852901931466e-12 5.923388693041879950e-14 8.640769158565648005e-18 4.828885421320824143e-10 1.388821590490680432e-12 9.529926005182188760e-15 2.032898368247111842e-17 6.254830902155589337e-22
4.121473606962703151e+00 4.684286101220886697e-10 1.163050248030483810e-11 2.121209273648051109e-15 2.231577660820924004e-09 2.958960263210930450e-11 3.182287550271469139e-14 6.322093647100816696e-10 1.015693673160848512e-11 6.258601989001429742e-14 9.447004330712541297e-18 4.919217359423811962e-10 1.448948144088346092e-12 1.015536800119895375e-14 2.221124022292691168e-17 7.122695062006674286e-22
4.140516551596640227e+00 4.767246762335414897e-10 1.199482220889231158e-11 2.259019118148777683e-15 2.266217635316314661e-09 3.049866139075632211e-11 3.364619528763566001e-14 6.444446914832555091e-10 1.051897656134046697e-11 6.611158661221766957e-14 1.032433939072738935e-17 5.010905801245641692e-10 1.511404852298085229e-12 1.081877996143100025e-14 2.425804510066830837e-17 8.106211821030362946e-22
4.159647482658471063e+00 4.851331254356929054e-10 1.236900038325430822e-11 2.405109278756181592e-15 2.301260777832742265e-09 3.143161893165555165e-11 3.556522224314753814e-14 6.568680826266829342e-10 1.089225632179809227e-11 6.981865175334738050e-14 1.127866439268033135e-17 5.103965318570738962e-10 1.576270415761850171e-12 1.152226767729175196e-14 2.648289341842744557e-17 9.220140399875792527e-22
4.178866806682554724e+00 4.936548860491083033e-10 1.275325631093221326e-11 2.559934164369867184e-15 2.336709790309585976e-09 3.238898141700138966e-11 3.758448515964330506e-14 6.694815259132256131e-10 1.127706663452845120e-11 7.371560828359127574e-14 1.231632417927214930e-17 5.198410558283801083e-10 1.643625747709726014e-12 1.226804172653286811e-14 2.890031002812906498e-17 1.048103756556050774e-21
4.198174932081640165e+00 5.022908856732239395e-10 1.314781290703268346e-11 2.723970554418773462e-15 2.372567369220253105e-09 3.337126247710544884e-11 3.970870135981562968e-14 6.822870163804258566e-10 1.167370382656979172e-11 7.781118866798360919e-14 1.344415077145028535e-17 5.294256241653177403e-10 1.713554020941849295e-12 1.305842202193678144e-14 3.152592182799639958e-17 1.190746569842400037e-21
4.217572269155485998e+00 5.110420510752789174e-10 1.355289672429262029e-11 2.897718559454910073e-15 2.408836205318515487e-09 3.437898324504877599e-11 4.194278332387035329e-14 6.952865561823736662e-10 1.208246999366286221e-11 8.211447633612308487e-14 1.466949785480592089e-17 5.391517159487547935e-10 1.786140715349996989e-12 1.389584252378316878e-14 3.437653465648259195e-17 1.352022363174441670e-21
4.237059230099618823e+00 5.199093080791205031e-10 1.396873798280490685e-11 3.081702615964698282e-15 2.445518983385546492e-09 3.541267238982804547e-11 4.429184549520148424e-14 7.084821544401321105e-10 1.250367306300435957e-11 8.663491744465504031e-14 1.600027748334131352e-17 5.490208171480104589e-10 1.861473665973261758e-12 1.478285612045272853e-14 3.747021504135038146e-17 1.534260260560524095e-21
4.256636229014083561e+00 5.288935814538485546e-10 1.439557059938921008e-11 3.276472516297804883e-15 2.482618381977423309e-09 3.647286614795460173e-11 4.676121126942587235e-14 7.218758270906706734e-10 1.293762685550881071e-11 9.138233293639871495e-14 1.744499912723703759e-17 5.590344209653921786e-10 1.939643111580658403e-12 1.572213968157172763e-14 4.082637707447701511e-17 1.740066990087216602e-21
4.276303681912229315e+00 5.379957948023353562e-10 1.483363221659664726e-11 3.482604474626783015e-15 2.520137073173302977e-09 3.756010835347962273e-11 4.935642016966146173e-14 7.354695967343593095e-10 1.338465114755080199e-11 9.636693089998263641e-14 1.901281119747886327e-17 5.691940277980375977e-10 2.020741743773777936e-12 1.671649928815885653e-14 4.446587469572424006e-17 1.972358296323084262e-21
4.296062006729592042e+00 5.472168704496611852e-10 1.528316423133686396e-11 3.700702229860229581e-15 2.558077722324309793e-09 3.867495046641362894e-11 5.208323521091081912e-14 7.492654924810679750e-10 1.384507173215759251e-11 1.015993192337453113e-13 2.071354518653846038e-17 5.795011451818590156e-10 2.104864756602181939e-12 1.776887564428127762e-14 4.841109968241423810e-17 2.234393709267959641e-21
4.315911623332718605e+00 5.565577293314474096e-10 1.574441182311255014e-11 3.931398186441571790e-15 2.596442987802941356e-09 3.981795159950323735e-11 5.494765045636307246e-14 7.632655497948395832e-10 1.431922047962008031e-11 1.070905186174604730e-13 2.255776257098015357e-17 5.899572877346223996e-10 2.192109896683295721e-12 1.888234967476855266e-14 5.268608565460412082e-17 2.529815006235249391e-21
4.335852953528124942e+00 5.660192908821635320e-10 1.621762398185242800e-11 4.175354593976967565e-15 2.635235520753403536e-09 4.098967856312730690e-11 5.795589876842271199e-14 7.774718103372491897e-10 1.480743539749392823e-11 1.128519757957017408e-13 2.455680462879707993e-17 6.005639770982453336e-10 2.282577513819182160e-12 2.006014831358570600e-14 5.731661842053916265e-17 2.862688734394202759e-21
